course,semester,academic_year,subject_slug,url
BTECH,Sem 4,2025-26,analog-electronics-circuits,https://ryzenstudy.com/papers/aktu-btech-sem-4-analog-electronics-circuits-2025-26
BTECH,Sem 4,2025-26,applied-thermodynamics,https://ryzenstudy.com/papers/aktu-btech-sem-4-applied-thermodynamics-2025-26
BTECH,Sem 4,2025-26,automation-and-robotics,https://ryzenstudy.com/papers/aktu-btech-sem-4-automation-and-robotics-2025-26
BTECH,Sem 4,2025-26,basics-data-structure-algorithms,https://ryzenstudy.com/papers/aktu-btech-sem-4-basics-data-structure-algorithms-2025-26
BTECH,Sem 4,2025-26,basics-of-database-management-systems,https://ryzenstudy.com/papers/aktu-btech-sem-4-basics-of-database-management-systems-2025-26
BTECH,Sem 4,2025-26,boe410-digital-electronics,https://ryzenstudy.com/papers/aktu-btech-sem-4-boe410-digital-electronics-2025-26
BTECH,Sem 4,2025-26,building-science-and-engineering,https://ryzenstudy.com/papers/aktu-btech-sem-4-building-science-and-engineering-2025-26
BTECH,Sem 4,2025-26,communication-engineering,https://ryzenstudy.com/papers/aktu-btech-sem-4-communication-engineering-2025-26
BTECH,Sem 4,2025-26,cyber-security,https://ryzenstudy.com/papers/aktu-btech-sem-4-cyber-security-2025-26
BTECH,Sem 4,2025-26,design-and-analysis-of-algorithm,https://ryzenstudy.com/papers/aktu-btech-sem-4-design-and-analysis-of-algorithm-2025-26
BTECH,Sem 4,2025-26,digital-electronics,https://ryzenstudy.com/papers/aktu-btech-sem-4-digital-electronics-2025-26
BTECH,Sem 4,2025-26,electric-and-hybrid-vehicles,https://ryzenstudy.com/papers/aktu-btech-sem-4-electric-and-hybrid-vehicles-2025-26
BTECH,Sem 4,2025-26,electrical-machines-i,https://ryzenstudy.com/papers/aktu-btech-sem-4-electrical-machines-i-2025-26
BTECH,Sem 4,2025-26,electronics-engineering,https://ryzenstudy.com/papers/aktu-btech-sem-4-electronics-engineering-2025-26
BTECH,Sem 4,2025-26,energy-science-engineering,https://ryzenstudy.com/papers/aktu-btech-sem-4-energy-science-engineering-2025-26
BTECH,Sem 4,2025-26,engineering-mechanics-strength-material,https://ryzenstudy.com/papers/aktu-btech-sem-4-engineering-mechanics-strength-material-2025-26
BTECH,Sem 4,2025-26,food-science-and-nutrition,https://ryzenstudy.com/papers/aktu-btech-sem-4-food-science-and-nutrition-2025-26
BTECH,Sem 4,2025-26,laser-system-and-applications,https://ryzenstudy.com/papers/aktu-btech-sem-4-laser-system-and-applications-2025-26
BTECH,Sem 4,2025-26,manufacturing-processes,https://ryzenstudy.com/papers/aktu-btech-sem-4-manufacturing-processes-2025-26
BTECH,Sem 4,2025-26,material-science,https://ryzenstudy.com/papers/aktu-btech-sem-4-material-science-2025-26
BTECH,Sem 4,2025-26,mathematics-iii,https://ryzenstudy.com/papers/aktu-btech-sem-4-mathematics-iii-2025-26
BTECH,Sem 4,2025-26,mathematics-iv,https://ryzenstudy.com/papers/aktu-btech-sem-4-mathematics-iv-2025-26
BTECH,Sem 4,2025-26,mathematics-v,https://ryzenstudy.com/papers/aktu-btech-sem-4-mathematics-v-2025-26
BTECH,Sem 4,2025-26,networks-analysis-synthesis,https://ryzenstudy.com/papers/aktu-btech-sem-4-networks-analysis-synthesis-2025-26
BTECH,Sem 4,2025-26,object-oriented-programming-with-java,https://ryzenstudy.com/papers/aktu-btech-sem-4-object-oriented-programming-with-java-2025-26
BTECH,Sem 4,2025-26,operating-system,https://ryzenstudy.com/papers/aktu-btech-sem-4-operating-system-2025-26
BTECH,Sem 4,2025-26,polymer-science-and-technology,https://ryzenstudy.com/papers/aktu-btech-sem-4-polymer-science-and-technology-2025-26
BTECH,Sem 4,2025-26,python-programming,https://ryzenstudy.com/papers/aktu-btech-sem-4-python-programming-2025-26
BTECH,Sem 4,2025-26,sensor-instrumentation,https://ryzenstudy.com/papers/aktu-btech-sem-4-sensor-instrumentation-2025-26
BTECH,Sem 4,2025-26,signal-system,https://ryzenstudy.com/papers/aktu-btech-sem-4-signal-system-2025-26
BTECH,Sem 4,2025-26,technical-communication,https://ryzenstudy.com/papers/aktu-btech-sem-4-technical-communication-2025-26
BTECH,Sem 4,2025-26,theory-of-automata-and-formal-languages,https://ryzenstudy.com/papers/aktu-btech-sem-4-theory-of-automata-and-formal-languages-2025-26
BTECH,Sem 4,2025-26,universal-human-values-professional-ethics,https://ryzenstudy.com/papers/aktu-btech-sem-4-universal-human-values-professional-ethics-2025-26
BTECH,Sem 5,2020-21,statistical-computing,https://ryzenstudy.com/papers/aktu-btech-sem-5-statistical-computing-2020-21
BTECH,Sem 5,2021-22,advance-welding,https://ryzenstudy.com/papers/aktu-btech-sem-5-advance-welding-2021-22
BTECH,Sem 5,2021-22,application-of-soft-computing,https://ryzenstudy.com/papers/aktu-btech-sem-5-application-of-soft-computing-2021-22
BTECH,Sem 5,2021-22,compiler-design,https://ryzenstudy.com/papers/aktu-btech-sem-5-compiler-design-2021-22
BTECH,Sem 5,2021-22,computer-graphics,https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-graphics-2021-22
BTECH,Sem 5,2021-22,constitution-of-india-law-and-engineering,https://ryzenstudy.com/papers/aktu-btech-sem-5-constitution-of-india-law-and-engineering-2021-22
BTECH,Sem 5,2021-22,control-system,https://ryzenstudy.com/papers/aktu-btech-sem-5-control-system-2021-22
BTECH,Sem 5,2021-22,data-analytics,https://ryzenstudy.com/papers/aktu-btech-sem-5-data-analytics-2021-22
BTECH,Sem 5,2021-22,database-management-system,https://ryzenstudy.com/papers/aktu-btech-sem-5-database-management-system-2021-22
BTECH,Sem 5,2021-22,design-and-analysis-of-algorithm,https://ryzenstudy.com/papers/aktu-btech-sem-5-design-and-analysis-of-algorithm-2021-22
BTECH,Sem 5,2021-22,digital-signal-processing,https://ryzenstudy.com/papers/aktu-btech-sem-5-digital-signal-processing-2021-22
BTECH,Sem 5,2021-22,electrical-machines-ii,https://ryzenstudy.com/papers/aktu-btech-sem-5-electrical-machines-ii-2021-22
BTECH,Sem 5,2021-22,heat-and-mass-transfer,https://ryzenstudy.com/papers/aktu-btech-sem-5-heat-and-mass-transfer-2021-22
BTECH,Sem 5,2021-22,ic-engine-fuel-and-lubrication,https://ryzenstudy.com/papers/aktu-btech-sem-5-ic-engine-fuel-and-lubrication-2021-22
BTECH,Sem 5,2021-22,industrial-engineering,https://ryzenstudy.com/papers/aktu-btech-sem-5-industrial-engineering-2021-22
BTECH,Sem 5,2021-22,integrated-circuits,https://ryzenstudy.com/papers/aktu-btech-sem-5-integrated-circuits-2021-22
BTECH,Sem 5,2021-22,machine-learning-techniques,https://ryzenstudy.com/papers/aktu-btech-sem-5-machine-learning-techniques-2021-22
BTECH,Sem 5,2021-22,microprocessors-and-microcontrollers,https://ryzenstudy.com/papers/aktu-btech-sem-5-microprocessors-and-microcontrollers-2021-22
BTECH,Sem 5,2021-22,object-oriented-system-design,https://ryzenstudy.com/papers/aktu-btech-sem-5-object-oriented-system-design-2021-22
BTECH,Sem 5,2021-22,optical-communication,https://ryzenstudy.com/papers/aktu-btech-sem-5-optical-communication-2021-22
BTECH,Sem 5,2021-22,power-system-i,https://ryzenstudy.com/papers/aktu-btech-sem-5-power-system-i-2021-22
BTECH,Sem 5,2021-22,sensors-and-transducers-de-i,https://ryzenstudy.com/papers/aktu-btech-sem-5-sensors-and-transducers-de-i-2021-22
BTECH,Sem 5,2021-22,strength-of-materials,https://ryzenstudy.com/papers/aktu-btech-sem-5-strength-of-materials-2021-22
BTECH,Sem 5,2021-22,vlsi-technology,https://ryzenstudy.com/papers/aktu-btech-sem-5-vlsi-technology-2021-22
BTECH,Sem 5,2021-22,web-technology,https://ryzenstudy.com/papers/aktu-btech-sem-5-web-technology-2021-22
BTECH,Sem 5,2022-23,advance-digital-design-using-verilog,https://ryzenstudy.com/papers/aktu-btech-sem-5-advance-digital-design-using-verilog-2022-23
BTECH,Sem 5,2022-23,advance-semiconductor-device,https://ryzenstudy.com/papers/aktu-btech-sem-5-advance-semiconductor-device-2022-23
BTECH,Sem 5,2022-23,advance-welding,https://ryzenstudy.com/papers/aktu-btech-sem-5-advance-welding-2022-23
BTECH,Sem 5,2022-23,air-and-noise-pollution-control,https://ryzenstudy.com/papers/aktu-btech-sem-5-air-and-noise-pollution-control-2022-23
BTECH,Sem 5,2022-23,analog-and-digital-communication,https://ryzenstudy.com/papers/aktu-btech-sem-5-analog-and-digital-communication-2022-23
BTECH,Sem 5,2022-23,application-of-soft-computing,https://ryzenstudy.com/papers/aktu-btech-sem-5-application-of-soft-computing-2022-23
BTECH,Sem 5,2022-23,artificial-intelligence,https://ryzenstudy.com/papers/aktu-btech-sem-5-artificial-intelligence-2022-23
BTECH,Sem 5,2022-23,augmented-and-virtual-reality,https://ryzenstudy.com/papers/aktu-btech-sem-5-augmented-and-virtual-reality-2022-23
BTECH,Sem 5,2022-23,business-intelligence-and-analytic,https://ryzenstudy.com/papers/aktu-btech-sem-5-business-intelligence-and-analytic-2022-23
BTECH,Sem 5,2022-23,compiler-design,https://ryzenstudy.com/papers/aktu-btech-sem-5-compiler-design-2022-23
BTECH,Sem 5,2022-23,computer-architecture-and-organization,https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-architecture-and-organization-2022-23
BTECH,Sem 5,2022-23,computer-graphics,https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-graphics-2022-23
BTECH,Sem 5,2022-23,computer-integrated-manufacturing,https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-integrated-manufacturing-2022-23
BTECH,Sem 5,2022-23,concrete-technology,https://ryzenstudy.com/papers/aktu-btech-sem-5-concrete-technology-2022-23
BTECH,Sem 5,2022-23,constitution-of-india-law-and-engineering,https://ryzenstudy.com/papers/aktu-btech-sem-5-constitution-of-india-law-and-engineering-2022-23
BTECH,Sem 5,2022-23,control-system,https://ryzenstudy.com/papers/aktu-btech-sem-5-control-system-2022-23
BTECH,Sem 5,2022-23,data-analytics,https://ryzenstudy.com/papers/aktu-btech-sem-5-data-analytics-2022-23
BTECH,Sem 5,2022-23,database-management-system,https://ryzenstudy.com/papers/aktu-btech-sem-5-database-management-system-2022-23
BTECH,Sem 5,2022-23,design-analysis-of-algorithm,https://ryzenstudy.com/papers/aktu-btech-sem-5-design-analysis-of-algorithm-2022-23
BTECH,Sem 5,2022-23,digital-signal-processing,https://ryzenstudy.com/papers/aktu-btech-sem-5-digital-signal-processing-2022-23
BTECH,Sem 5,2022-23,electrical-machine-ii,https://ryzenstudy.com/papers/aktu-btech-sem-5-electrical-machine-ii-2022-23
BTECH,Sem 5,2022-23,electronic-instrumentation-measurements,https://ryzenstudy.com/papers/aktu-btech-sem-5-electronic-instrumentation-measurements-2022-23
BTECH,Sem 5,2022-23,electronic-switching,https://ryzenstudy.com/papers/aktu-btech-sem-5-electronic-switching-2022-23
BTECH,Sem 5,2022-23,electronics-switching,https://ryzenstudy.com/papers/aktu-btech-sem-5-electronics-switching-2022-23
BTECH,Sem 5,2022-23,engineering-geology,https://ryzenstudy.com/papers/aktu-btech-sem-5-engineering-geology-2022-23
BTECH,Sem 5,2022-23,engineering-hydrology,https://ryzenstudy.com/papers/aktu-btech-sem-5-engineering-hydrology-2022-23
BTECH,Sem 5,2022-23,finite-element-methods,https://ryzenstudy.com/papers/aktu-btech-sem-5-finite-element-methods-2022-23
BTECH,Sem 5,2022-23,fuels-and-combustion,https://ryzenstudy.com/papers/aktu-btech-sem-5-fuels-and-combustion-2022-23
BTECH,Sem 5,2022-23,geotechnical-engineering,https://ryzenstudy.com/papers/aktu-btech-sem-5-geotechnical-engineering-2022-23
BTECH,Sem 5,2022-23,gis-and-advance-remote-sensing,https://ryzenstudy.com/papers/aktu-btech-sem-5-gis-and-advance-remote-sensing-2022-23
BTECH,Sem 5,2022-23,heat-and-mass-transfer,https://ryzenstudy.com/papers/aktu-btech-sem-5-heat-and-mass-transfer-2022-23
BTECH,Sem 5,2022-23,human-computer-interface,https://ryzenstudy.com/papers/aktu-btech-sem-5-human-computer-interface-2022-23
BTECH,Sem 5,2022-23,i-c-engines-fuels-lubrication,https://ryzenstudy.com/papers/aktu-btech-sem-5-i-c-engines-fuels-lubrication-2022-23
BTECH,Sem 5,2022-23,indian-tradition-culture-and-society,https://ryzenstudy.com/papers/aktu-btech-sem-5-indian-tradition-culture-and-society-2022-23
BTECH,Sem 5,2022-23,industrial-electronics,https://ryzenstudy.com/papers/aktu-btech-sem-5-industrial-electronics-2022-23
BTECH,Sem 5,2022-23,industrial-engineering,https://ryzenstudy.com/papers/aktu-btech-sem-5-industrial-engineering-2022-23
BTECH,Sem 5,2022-23,integrated-circuits,https://ryzenstudy.com/papers/aktu-btech-sem-5-integrated-circuits-2022-23
BTECH,Sem 5,2022-23,introduction-to-data-analytics-and-visualization,https://ryzenstudy.com/papers/aktu-btech-sem-5-introduction-to-data-analytics-and-visualization-2022-23
BTECH,Sem 5,2022-23,introduction-to-internet-of-things,https://ryzenstudy.com/papers/aktu-btech-sem-5-introduction-to-internet-of-things-2022-23
BTECH,Sem 5,2022-23,kcs502-compiler-design,https://ryzenstudy.com/papers/aktu-btech-sem-5-kcs502-compiler-design-2022-23
BTECH,Sem 5,2022-23,kec503-digital-signal-processing,https://ryzenstudy.com/papers/aktu-btech-sem-5-kec503-digital-signal-processing-2022-23
BTECH,Sem 5,2022-23,machine-learning-techniques,https://ryzenstudy.com/papers/aktu-btech-sem-5-machine-learning-techniques-2022-23
BTECH,Sem 5,2022-23,mechanical-vibrations,https://ryzenstudy.com/papers/aktu-btech-sem-5-mechanical-vibrations-2022-23
BTECH,Sem 5,2022-23,mechatronics-systems,https://ryzenstudy.com/papers/aktu-btech-sem-5-mechatronics-systems-2022-23
BTECH,Sem 5,2022-23,microprocessor-microcontroller,https://ryzenstudy.com/papers/aktu-btech-sem-5-microprocessor-microcontroller-2022-23
BTECH,Sem 5,2022-23,modern-construction-materials,https://ryzenstudy.com/papers/aktu-btech-sem-5-modern-construction-materials-2022-23
BTECH,Sem 5,2022-23,natural-language-processing,https://ryzenstudy.com/papers/aktu-btech-sem-5-natural-language-processing-2022-23
BTECH,Sem 5,2022-23,neural-networks-fuzzy-system,https://ryzenstudy.com/papers/aktu-btech-sem-5-neural-networks-fuzzy-system-2022-23
BTECH,Sem 5,2022-23,object-oriented-system-design-with-c,https://ryzenstudy.com/papers/aktu-btech-sem-5-object-oriented-system-design-with-c-2022-23
BTECH,Sem 5,2022-23,open-channel-flow,https://ryzenstudy.com/papers/aktu-btech-sem-5-open-channel-flow-2022-23
BTECH,Sem 5,2022-23,optical-communication,https://ryzenstudy.com/papers/aktu-btech-sem-5-optical-communication-2022-23
BTECH,Sem 5,2022-23,optimization-technique,https://ryzenstudy.com/papers/aktu-btech-sem-5-optimization-technique-2022-23
BTECH,Sem 5,2022-23,power-system-i,https://ryzenstudy.com/papers/aktu-btech-sem-5-power-system-i-2022-23
BTECH,Sem 5,2022-23,privacy-and-security-in-iot,https://ryzenstudy.com/papers/aktu-btech-sem-5-privacy-and-security-in-iot-2022-23
BTECH,Sem 5,2022-23,programming-data-structures-and-algorithms-using-python,https://ryzenstudy.com/papers/aktu-btech-sem-5-programming-data-structures-and-algorithms-using-python-2022-23
BTECH,Sem 5,2022-23,programming-interfacing-with-microcontrollers,https://ryzenstudy.com/papers/aktu-btech-sem-5-programming-interfacing-with-microcontrollers-2022-23
BTECH,Sem 5,2022-23,quantity-estimation-and-construction-management,https://ryzenstudy.com/papers/aktu-btech-sem-5-quantity-estimation-and-construction-management-2022-23
BTECH,Sem 5,2022-23,sensor-and-instrumentation-technologies-for-civil-engineering-applicatiom,https://ryzenstudy.com/papers/aktu-btech-sem-5-sensor-and-instrumentation-technologies-for-civil-engineering-applicatiom-2022-23
BTECH,Sem 5,2022-23,sensors-actuators-and-signal-processing,https://ryzenstudy.com/papers/aktu-btech-sem-5-sensors-actuators-and-signal-processing-2022-23
BTECH,Sem 5,2022-23,strength-of-materials,https://ryzenstudy.com/papers/aktu-btech-sem-5-strength-of-materials-2022-23
BTECH,Sem 5,2022-23,structural-analysis,https://ryzenstudy.com/papers/aktu-btech-sem-5-structural-analysis-2022-23
BTECH,Sem 5,2022-23,vlsi-technology,https://ryzenstudy.com/papers/aktu-btech-sem-5-vlsi-technology-2022-23
BTECH,Sem 5,2022-23,web-designing,https://ryzenstudy.com/papers/aktu-btech-sem-5-web-designing-2022-23
BTECH,Sem 5,2022-23,web-technology,https://ryzenstudy.com/papers/aktu-btech-sem-5-web-technology-2022-23
BTECH,Sem 5,2023-24,advance-digital-design-using-verilog,https://ryzenstudy.com/papers/aktu-btech-sem-5-advance-digital-design-using-verilog-2023-24
BTECH,Sem 5,2023-24,advance-semiconductor-device,https://ryzenstudy.com/papers/aktu-btech-sem-5-advance-semiconductor-device-2023-24
BTECH,Sem 5,2023-24,advance-welding,https://ryzenstudy.com/papers/aktu-btech-sem-5-advance-welding-2023-24
BTECH,Sem 5,2023-24,air-and-noise-pollution-control,https://ryzenstudy.com/papers/aktu-btech-sem-5-air-and-noise-pollution-control-2023-24
BTECH,Sem 5,2023-24,application-of-soft-computing,https://ryzenstudy.com/papers/aktu-btech-sem-5-application-of-soft-computing-2023-24
BTECH,Sem 5,2023-24,artificial-intelligence,https://ryzenstudy.com/papers/aktu-btech-sem-5-artificial-intelligence-2023-24
BTECH,Sem 5,2023-24,automobile-engines-combustion,https://ryzenstudy.com/papers/aktu-btech-sem-5-automobile-engines-combustion-2023-24
BTECH,Sem 5,2023-24,automotive-chassis-and-suspension,https://ryzenstudy.com/papers/aktu-btech-sem-5-automotive-chassis-and-suspension-2023-24
BTECH,Sem 5,2023-24,business-intelligence-and-analytics,https://ryzenstudy.com/papers/aktu-btech-sem-5-business-intelligence-and-analytics-2023-24
BTECH,Sem 5,2023-24,cloud-computing,https://ryzenstudy.com/papers/aktu-btech-sem-5-cloud-computing-2023-24
BTECH,Sem 5,2023-24,compiler-design,https://ryzenstudy.com/papers/aktu-btech-sem-5-compiler-design-2023-24
BTECH,Sem 5,2023-24,computer-architecture-and-organization,https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-architecture-and-organization-2023-24
BTECH,Sem 5,2023-24,computer-graphics,https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-graphics-2023-24
BTECH,Sem 5,2023-24,computer-integrated-manufacturing,https://ryzenstudy.com/papers/aktu-btech-sem-5-computer-integrated-manufacturing-2023-24
BTECH,Sem 5,2023-24,concrete-technology,https://ryzenstudy.com/papers/aktu-btech-sem-5-concrete-technology-2023-24
BTECH,Sem 5,2023-24,constitution-of-india-law-and-engineering,https://ryzenstudy.com/papers/aktu-btech-sem-5-constitution-of-india-law-and-engineering-2023-24
BTECH,Sem 5,2023-24,control-system,https://ryzenstudy.com/papers/aktu-btech-sem-5-control-system-2023-24
BTECH,Sem 5,2023-24,data-analytics,https://ryzenstudy.com/papers/aktu-btech-sem-5-data-analytics-2023-24
BTECH,Sem 5,2023-24,data-base-management-system,https://ryzenstudy.com/papers/aktu-btech-sem-5-data-base-management-system-2023-24
BTECH,Sem 5,2023-24,design-and-analysis-of-algorithm,https://ryzenstudy.com/papers/aktu-btech-sem-5-design-and-analysis-of-algorithm-2023-24
BTECH,Sem 5,2023-24,digital-signal-processing,https://ryzenstudy.com/papers/aktu-btech-sem-5-digital-signal-processing-2023-24
BTECH,Sem 5,2023-24,distributed-system,https://ryzenstudy.com/papers/aktu-btech-sem-5-distributed-system-2023-24
