course,branch,semester,paper_name,paper_code,exam_label,academic_year,paper_url,pdf_url,in_db
BARCH,,4,history of architecture 3,RAR407,2019,2018-19,https://www.aktuonline.com/papers/barch-4-sem-history-of-architecture-3-rar407-2019.html,https://www.aktuonline.com/papers/barch-4-sem-history-of-architecture-3-rar407-2019.pdf,N
BARCH,,4,history of architecture 4,AR404,2015,2014-15,https://www.aktuonline.com/papers/barch-4-sem-history-of-architecture-4-ar404-2015.html,https://www.aktuonline.com/papers/barch-4-sem-history-of-architecture-4-ar404-2015.pdf,N
BARCH,,5,architectural design 5,NAR501,2021,2020-21,https://www.aktuonline.com/papers/barch-5-sem-architectural-design-5-nar501-2021.html,https://www.aktuonline.com/papers/barch-5-sem-architectural-design-5-nar501-2021.pdf,N
BARCH,,5,architectural services 4,NAR506,2020,2019-20,https://www.aktuonline.com/papers/barch-5-sem-architectural-services-4-nar506-2020.html,https://www.aktuonline.com/papers/barch-5-sem-architectural-services-4-nar506-2020.pdf,N
BARCH,,5,architectural structure 5,AR503,2015,2014-15,https://www.aktuonline.com/papers/barch-5-sem-architectural-structure-5-ar-503-2015.html,https://www.aktuonline.com/papers/barch-5-sem-architectural-structure-5-ar-503-2015.pdf,N
BARCH,,5,architectural structure 5,NAR503,2021,2020-21,https://www.aktuonline.com/papers/barch-5-sem-architectural-structure-5-nar503-2021.html,https://www.aktuonline.com/papers/barch-5-sem-architectural-structure-5-nar503-2021.pdf,N
BARCH,,5,architectural structure 5,RAR503,2021,2020-21,https://www.aktuonline.com/papers/barch-5-sem-architectural-structure-5-rar503-2021.html,https://www.aktuonline.com/papers/barch-5-sem-architectural-structure-5-rar503-2021.pdf,N
BARCH,,5,construction and materials 5,AR502,2015,2014-15,https://www.aktuonline.com/papers/barch-5-sem-construction-and-materials-5-ar-502-2015.html,https://www.aktuonline.com/papers/barch-5-sem-construction-and-materials-5-ar-502-2015.pdf,N
BARCH,,5,estimation and specifications,NAR505,2019,2018-19,https://www.aktuonline.com/papers/barch-5-sem-estimation-and-specifications-nar505-2019.html,https://www.aktuonline.com/papers/barch-5-sem-estimation-and-specifications-nar505-2019.pdf,N
BARCH,,5,history of architecture 3,AR504,2015,2014-15,https://www.aktuonline.com/papers/barch-5-sem-history-of-architecture-3-ar-504-2015.html,https://www.aktuonline.com/papers/barch-5-sem-history-of-architecture-3-ar-504-2015.pdf,N
BARCH,,5,history of architecture 4,NAR507,2021,2020-21,https://www.aktuonline.com/papers/barch-5-sem-history-of-architecture-4-nar507-2021.html,https://www.aktuonline.com/papers/barch-5-sem-history-of-architecture-4-nar507-2021.pdf,N
BARCH,,5,working drawings and details,RAR505,2021,2020-21,https://www.aktuonline.com/papers/barch-5-sem-working-drawings-and-details-rar505-2021.html,https://www.aktuonline.com/papers/barch-5-sem-working-drawings-and-details-rar505-2021.pdf,N
BARCH,,6,architectural design 6,AR601,2007,2006-07,https://www.aktuonline.com/papers/barch-6-sem-architectural-design-6-ar-601-2007.html,https://www.aktuonline.com/papers/barch-6-sem-architectural-design-6-ar-601-2007.pdf,N
BARCH,,6,architectural design 6,AR601,2015,2014-15,https://www.aktuonline.com/papers/barch-6-sem-architectural-design-6-ar601-2015.html,https://www.aktuonline.com/papers/barch-6-sem-architectural-design-6-ar601-2015.pdf,N
BARCH,,6,architectural service 3,NAR406,2018,2017-18,https://www.aktuonline.com/papers/barch-6-sem-architectural-service-3-nar406-2018.html,https://www.aktuonline.com/papers/barch-6-sem-architectural-service-3-nar406-2018.pdf,N
BARCH,,6,architectural services 2,RAR406,2018,2017-18,https://www.aktuonline.com/papers/barch-6-sem-architectural-services-2-rar406-2018.html,https://www.aktuonline.com/papers/barch-6-sem-architectural-services-2-rar406-2018.pdf,N
BARCH,,6,architectural structures 6,AR603,2007,2006-07,https://www.aktuonline.com/papers/barch-6-sem-architectural-structures-6-ar-603-2007.html,https://www.aktuonline.com/papers/barch-6-sem-architectural-structures-6-ar-603-2007.pdf,N
BARCH,,6,architectural structures 6,AR603,2015,2014-15,https://www.aktuonline.com/papers/barch-6-sem-architectural-structures-6-ar603-2015.html,https://www.aktuonline.com/papers/barch-6-sem-architectural-structures-6-ar603-2015.pdf,N
BARCH,,6,architectural structures 6,RAR603,2019,2018-19,https://www.aktuonline.com/papers/barch-6-sem-architectural-structures-6-rar603-2019.html,https://www.aktuonline.com/papers/barch-6-sem-architectural-structures-6-rar603-2019.pdf,N
BARCH,,6,architecture design 6,RAR601,2019,2018-19,https://www.aktuonline.com/papers/barch-6-sem-architecture-design-6-rar601-2019.html,https://www.aktuonline.com/papers/barch-6-sem-architecture-design-6-rar601-2019.pdf,N
BARCH,,6,building services,AR606,2007,2006-07,https://www.aktuonline.com/papers/barch-6-sem-building-services-ar-606-2007.html,https://www.aktuonline.com/papers/barch-6-sem-building-services-ar-606-2007.pdf,N
BARCH,,6,building services,AR606,2015,2014-15,https://www.aktuonline.com/papers/barch-6-sem-building-services-ar-606-2015.html,https://www.aktuonline.com/papers/barch-6-sem-building-services-ar-606-2015.pdf,N
BARCH,,6,building services,AR606,2015,2014-15,https://www.aktuonline.com/papers/barch-6-sem-building-services-ar606-2015.html,https://www.aktuonline.com/papers/barch-6-sem-building-services-ar606-2015.pdf,N
BARCH,,6,climatology,AR405,2007,2006-07,https://www.aktuonline.com/papers/barch-6-sem-climatology-ar-405-2007.html,https://www.aktuonline.com/papers/barch-6-sem-climatology-ar-405-2007.pdf,N
BARCH,,6,construction and material 6,AR602,2007,2006-07,https://www.aktuonline.com/papers/barch-6-sem-construction-and-material-6-ar-602-2007.html,https://www.aktuonline.com/papers/barch-6-sem-construction-and-material-6-ar-602-2007.pdf,N
BARCH,,6,construction and material 6,AR602,2019,2018-19,https://www.aktuonline.com/papers/barch-6-sem-construction-and-material-6-ar602-2019.html,https://www.aktuonline.com/papers/barch-6-sem-construction-and-material-6-ar602-2019.pdf,N
BARCH,,6,construction and materials 6,AR602,2015,2014-15,https://www.aktuonline.com/papers/barch-6-sem-construction-and-materials-6-ar602-2015.html,https://www.aktuonline.com/papers/barch-6-sem-construction-and-materials-6-ar602-2015.pdf,N
BARCH,,6,construction and materials,AR602,2015,2014-15,https://www.aktuonline.com/papers/barch-6-sem-construction-and-materials-ar-602-2015.html,https://www.aktuonline.com/papers/barch-6-sem-construction-and-materials-ar-602-2015.pdf,N
BARCH,,6,history of architecture 3,NAR407,2018,2017-18,https://www.aktuonline.com/papers/barch-6-sem-history-of-architecture-3-nar407-2018.html,https://www.aktuonline.com/papers/barch-6-sem-history-of-architecture-3-nar407-2018.pdf,N
BARCH,,6,history of architecture 3,RAR407,2018,2017-18,https://www.aktuonline.com/papers/barch-6-sem-history-of-architecture-3-rar407-2018.html,https://www.aktuonline.com/papers/barch-6-sem-history-of-architecture-3-rar407-2018.pdf,N
BARCH,,6,specification and estimation,AR605,2007,2006-07,https://www.aktuonline.com/papers/barch-6-sem-specification-and-estimation-ar-605-2007.html,https://www.aktuonline.com/papers/barch-6-sem-specification-and-estimation-ar-605-2007.pdf,N
BARCH,,6,specification and estimation,AR605,2015,2014-15,https://www.aktuonline.com/papers/barch-6-sem-specification-and-estimation-ar605-2015.html,https://www.aktuonline.com/papers/barch-6-sem-specification-and-estimation-ar605-2015.pdf,N
BARCH,,6,specification and estimations,AR605,2015,2014-15,https://www.aktuonline.com/papers/barch-6-sem-specification-and-estimations-ar-605-2015.html,https://www.aktuonline.com/papers/barch-6-sem-specification-and-estimations-ar-605-2015.pdf,N
BARCH,,6,theory of architecture,NAR609,2018,2017-18,https://www.aktuonline.com/papers/barch-6-sem-theory-of-architecture-nar609-2018.html,https://www.aktuonline.com/papers/barch-6-sem-theory-of-architecture-nar609-2018.pdf,N
BARCH,,6,theory of design,AR604,2007,2006-07,https://www.aktuonline.com/papers/barch-6-sem-theory-of-design-ar-604-2007.html,https://www.aktuonline.com/papers/barch-6-sem-theory-of-design-ar-604-2007.pdf,N
BARCH,,6,theory of design,AR604,2015,2014-15,https://www.aktuonline.com/papers/barch-6-sem-theory-of-design-ar-604-2015.html,https://www.aktuonline.com/papers/barch-6-sem-theory-of-design-ar-604-2015.pdf,N
BARCH,,6,theory of design,AR604,2018,2017-18,https://www.aktuonline.com/papers/barch-6-sem-theory-of-design-ar604-2018.html,https://www.aktuonline.com/papers/barch-6-sem-theory-of-design-ar604-2018.pdf,N
BARCH,,6,theory of design,AR604,2019,2018-19,https://www.aktuonline.com/papers/barch-6-sem-theory-of-design-ar604-2019.html,https://www.aktuonline.com/papers/barch-6-sem-theory-of-design-ar604-2019.pdf,N
BARCH,,8,acoustics,AR805,2007,2006-07,https://www.aktuonline.com/papers/barch-8-sem-acoustics-ar-805-2007.html,https://www.aktuonline.com/papers/barch-8-sem-acoustics-ar-805-2007.pdf,N
BARCH,,8,acoustics,AR805,2015,2014-15,https://www.aktuonline.com/papers/barch-8-sem-acoustics-ar805-2015.html,https://www.aktuonline.com/papers/barch-8-sem-acoustics-ar805-2015.pdf,N
BARCH,,8,acoustics,AR805,2018,2017-18,https://www.aktuonline.com/papers/barch-8-sem-acoustics-ar805-2018.html,https://www.aktuonline.com/papers/barch-8-sem-acoustics-ar805-2018.pdf,N
BARCH,,8,advance basic design,NAR805C,2018,2017-18,https://www.aktuonline.com/papers/barch-8-sem-advance-basic-design-nar805c-2018.html,https://www.aktuonline.com/papers/barch-8-sem-advance-basic-design-nar805c-2018.pdf,N
BARCH,,8,advanced computers,NAR805A,2018,2017-18,https://www.aktuonline.com/papers/barch-8-sem-advanced-computers-nar805a-2018.html,https://www.aktuonline.com/papers/barch-8-sem-advanced-computers-nar805a-2018.pdf,N
BARCH,,8,advanced services,NAR806,2019,2018-19,https://www.aktuonline.com/papers/barch-8-sem-advanced-services-nar806-2019.html,https://www.aktuonline.com/papers/barch-8-sem-advanced-services-nar806-2019.pdf,N
BARCH,,8,architectural design 2,AR201,2007,2006-07,https://www.aktuonline.com/papers/barch-8-sem-architectural-design-2-ar-201-2007.html,https://www.aktuonline.com/papers/barch-8-sem-architectural-design-2-ar-201-2007.pdf,N
BARCH,,8,architectural design 8,AR801,2007,2006-07,https://www.aktuonline.com/papers/barch-8-sem-architectural-design-8-ar-801-2007.html,https://www.aktuonline.com/papers/barch-8-sem-architectural-design-8-ar-801-2007.pdf,N
BARCH,,8,architectural design 8,AR801,2015,2014-15,https://www.aktuonline.com/papers/barch-8-sem-architectural-design-8-ar801-2015.html,https://www.aktuonline.com/papers/barch-8-sem-architectural-design-8-ar801-2015.pdf,N
BARCH,,8,architectural structure 8,AR803,2007,2006-07,https://www.aktuonline.com/papers/barch-8-sem-architectural-structure-8-ar-803-2007.html,https://www.aktuonline.com/papers/barch-8-sem-architectural-structure-8-ar-803-2007.pdf,N
BARCH,,8,architectural structures 8,AR803,2015,2014-15,https://www.aktuonline.com/papers/barch-8-sem-architectural-structures-8-ar803-2015.html,https://www.aktuonline.com/papers/barch-8-sem-architectural-structures-8-ar803-2015.pdf,N
BARCH,,8,art techniques,NAR805B,2018,2017-18,https://www.aktuonline.com/papers/barch-8-sem-art-techniques-nar805b-2018.html,https://www.aktuonline.com/papers/barch-8-sem-art-techniques-nar805b-2018.pdf,N
BARCH,,8,construction and materials 8,AR802,2007,2006-07,https://www.aktuonline.com/papers/barch-8-sem-construction-and-materials-8-ar-802-2007.html,https://www.aktuonline.com/papers/barch-8-sem-construction-and-materials-8-ar-802-2007.pdf,N
BARCH,,8,construction and materials 8,AR802,2015,2014-15,https://www.aktuonline.com/papers/barch-8-sem-construction-and-materials-8-ar802-2015.html,https://www.aktuonline.com/papers/barch-8-sem-construction-and-materials-8-ar802-2015.pdf,N
BARCH,,8,energy conscious architecture,NAR805E,2018,2017-18,https://www.aktuonline.com/papers/barch-8-sem-energy-conscious-architecture-nar805e-2018.html,https://www.aktuonline.com/papers/barch-8-sem-energy-conscious-architecture-nar805e-2018.pdf,N
BARCH,,8,landscape architecture 1,AR806,2007,2006-07,https://www.aktuonline.com/papers/barch-8-sem-landscape-architecture-1-ar-806-2007.html,https://www.aktuonline.com/papers/barch-8-sem-landscape-architecture-1-ar-806-2007.pdf,N
BARCH,,8,landscape architecture,AR806,2018,2017-18,https://www.aktuonline.com/papers/barch-8-sem-landscape-architecture-ar806-2018.html,https://www.aktuonline.com/papers/barch-8-sem-landscape-architecture-ar806-2018.pdf,N
BARCH,,8,professional practice 1,NAR807,2018,2017-18,https://www.aktuonline.com/papers/barch-8-sem-professional-practice-1-nar807-2018.html,https://www.aktuonline.com/papers/barch-8-sem-professional-practice-1-nar807-2018.pdf,N
BARCH,,8,town planning,AR804,2007,2006-07,https://www.aktuonline.com/papers/barch-8-sem-town-planning-ar-804-2007.html,https://www.aktuonline.com/papers/barch-8-sem-town-planning-ar-804-2007.pdf,N
BARCH,,8,town planning,AR804,2015,2014-15,https://www.aktuonline.com/papers/barch-8-sem-town-planning-ar804-2015.html,https://www.aktuonline.com/papers/barch-8-sem-town-planning-ar804-2015.pdf,N
BARCH,,8,town planning,NAR804,2018,2017-18,https://www.aktuonline.com/papers/barch-8-sem-town-planning-nar804-2018.html,https://www.aktuonline.com/papers/barch-8-sem-town-planning-nar804-2018.pdf,N
BARCH,,8,town planning,NAR804,2019,2018-19,https://www.aktuonline.com/papers/barch-8-sem-town-planning-nar804-2019.html,https://www.aktuonline.com/papers/barch-8-sem-town-planning-nar804-2019.pdf,N
BARCH,,8,universal design,NAR805F,2018,2017-18,https://www.aktuonline.com/papers/barch-8-sem-universal-design-nar805f-2018.html,https://www.aktuonline.com/papers/barch-8-sem-universal-design-nar805f-2018.pdf,N
BARCH,,8,visual communication,NAR805D,2018,2017-18,https://www.aktuonline.com/papers/barch-8-sem-visual-communication-nar805d-2018.html,https://www.aktuonline.com/papers/barch-8-sem-visual-communication-nar805d-2018.pdf,N
BARCH,,9,architectural design 9,AR901,2020,2019-20,https://www.aktuonline.com/papers/barch-9-sem-architectural-design-9-ar901-2020.html,https://www.aktuonline.com/papers/barch-9-sem-architectural-design-9-ar901-2020.pdf,N
BARCH,,9,conservation,NAR903E,2020,2019-20,https://www.aktuonline.com/papers/barch-9-sem-conservation-nar903e-2020.html,https://www.aktuonline.com/papers/barch-9-sem-conservation-nar903e-2020.pdf,N
BARCH,,9,futuristic architecture,NAR904C,2020,2019-20,https://www.aktuonline.com/papers/barch-9-sem-futuristic-architecture-nar904c-2020.html,https://www.aktuonline.com/papers/barch-9-sem-futuristic-architecture-nar904c-2020.pdf,N
BARCH,,9,housing,NAR903B,2020,2019-20,https://www.aktuonline.com/papers/barch-9-sem-housing-nar903b-2020.html,https://www.aktuonline.com/papers/barch-9-sem-housing-nar903b-2020.pdf,N
BARCH,,9,management and marketing skills,NAR904B,2020,2019-20,https://www.aktuonline.com/papers/barch-9-sem-management-and-marketing-skills-nar904b-2020.html,https://www.aktuonline.com/papers/barch-9-sem-management-and-marketing-skills-nar904b-2020.pdf,N
BARCH,,9,sustainable and intelligent building,NAR903D,2020,2019-20,https://www.aktuonline.com/papers/barch-9-sem-sustainable-and-intelligent-building-nar903d-2020.html,https://www.aktuonline.com/papers/barch-9-sem-sustainable-and-intelligent-building-nar903d-2020.pdf,N
BBA,,2,basics of statistics,BBA205,may-2026,2025-26,https://www.aktuonline.com/papers/bba-2-sem-basics-of-statistics-bba205-may-2026.html,https://www.aktuonline.com/papers/bba-2-sem-basics-of-statistics-bba205-may-2026.pdf,N
BBA,,2,business environment,BBA403,may-2026,2025-26,https://www.aktuonline.com/papers/bba-2-sem-business-environment-bba403-may-2026.html,https://www.aktuonline.com/papers/bba-2-sem-business-environment-bba403-may-2026.pdf,N
BBA,,2,business organisation,BBA405,may-2026,2025-26,https://www.aktuonline.com/papers/bba-2-sem-business-organisation-bba405-may-2026.html,https://www.aktuonline.com/papers/bba-2-sem-business-organisation-bba405-may-2026.pdf,N
BBA,,2,design thinking and innovation,BBA404,may-2026,2025-26,https://www.aktuonline.com/papers/bba-2-sem-design-thinking-and-innovation-bba404-may-2026.html,https://www.aktuonline.com/papers/bba-2-sem-design-thinking-and-innovation-bba404-may-2026.pdf,N
BBA,,2,human value,BBA407,may-2026,2025-26,https://www.aktuonline.com/papers/bba-2-sem-human-value-bba407-may-2026.html,https://www.aktuonline.com/papers/bba-2-sem-human-value-bba407-may-2026.pdf,N
BBA,,2,indian constitution,BBA207,may-2026,2025-26,https://www.aktuonline.com/papers/bba-2-sem-indian-constitution-bba207-may-2026.html,https://www.aktuonline.com/papers/bba-2-sem-indian-constitution-bba207-may-2026.pdf,N
BBA,,2,management accounting,BBA203,may-2026,2025-26,https://www.aktuonline.com/papers/bba-2-sem-management-accounting-bba203-may-2026.html,https://www.aktuonline.com/papers/bba-2-sem-management-accounting-bba203-may-2026.pdf,N
BBA,,2,organizational behavior,BBA201,may-2026,2025-26,https://www.aktuonline.com/papers/bba-2-sem-organizational-behavior-bba201-may-2026.html,https://www.aktuonline.com/papers/bba-2-sem-organizational-behavior-bba201-may-2026.pdf,N
BCA,,2,discrete mathematics,BBC202,may-2026,2025-26,https://www.aktuonline.com/papers/bca-2-sem-discrete-mathematics-bbc202-may-2026.html,https://www.aktuonline.com/papers/bca-2-sem-discrete-mathematics-bbc202-may-2026.pdf,N
BCA,,2,elementary mathematics bridge course,BBC207,may-2026,2025-26,https://www.aktuonline.com/papers/bca-2-sem-elementary-mathematics-bridge-course-bbc207-may-2026.html,https://www.aktuonline.com/papers/bca-2-sem-elementary-mathematics-bridge-course-bbc207-may-2026.pdf,N
BCA,,2,indian tradition culture and society,BBC405,2026,2025-26,https://www.aktuonline.com/papers/bca-2-sem-indian-tradition-culture-and-society-bbc405-2026.html,https://www.aktuonline.com/papers/bca-2-sem-indian-tradition-culture-and-society-bbc405-2026.pdf,N
BCA,,2,indian tradition culture and society,BBC405,may-2026,2025-26,https://www.aktuonline.com/papers/bca-2-sem-indian-tradition-culture-and-society-bbc405-may-2026.html,https://www.aktuonline.com/papers/bca-2-sem-indian-tradition-culture-and-society-bbc405-may-2026.pdf,N
BCA,,2,information systems,BBC205,may-2026,2025-26,https://www.aktuonline.com/papers/bca-2-sem-information-systems-bbc205-may-2026.html,https://www.aktuonline.com/papers/bca-2-sem-information-systems-bbc205-may-2026.pdf,N
BCA,,2,java programming,BBC401,may-2026,2025-26,https://www.aktuonline.com/papers/bca-2-sem-java-programming-bbc401-may-2026.html,https://www.aktuonline.com/papers/bca-2-sem-java-programming-bbc401-may-2026.pdf,N
BCA,,2,mathematical foundation,BBC205A,may-2026,2025-26,https://www.aktuonline.com/papers/bca-2-sem-mathematical-foundation-bbc205a-may-2026.html,https://www.aktuonline.com/papers/bca-2-sem-mathematical-foundation-bbc205a-may-2026.pdf,N
